,Unnamed: 0,claim_no,pmt_no,occurrence_period,occurrence_time,claim_size,notidel,setldel,payment_time,payment_period,payment_size,payment_inflated,payment_delay,noti_period,settle_period,development_period,is_settled,payment_size_cumulative,log1_paid_cumulative,train_ind,train_ind_time,cv_ind
5830,5831,1100,2,12,11.9379038242623,221095.337805426,0.420993883698946,16.9858388343721,21.0051136067515,22,11783.746254709,11783.746254709,4.9613059188764,13,30,10,False,26151.5624497871,10.171702455123949,False,True,2
5831,5832,1100,3,12,11.9379038242623,221095.337805426,0.420993883698946,16.9858388343721,27.7887662395233,28,171636.679011999,171636.679011999,6.78365263277182,13,30,16,False,197788.2414617861,12.194957305699523,False,True,3
5833,5834,1101,1,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,14.1698625265873,15,7786.06151695009,7786.06151695009,2.23997563758108,12,33,3,False,7786.06151695009,8.960218855500846,False,True,0
5834,5835,1101,2,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,15.8012453511161,16,8320.58123573716,8320.58123573716,1.63138282452877,12,33,4,False,16106.64275268725,9.68704914347157,False,True,1
5835,5836,1101,3,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,17.9175225387039,18,10247.4264070669,10247.4264070669,2.1162771875878,12,33,6,False,26354.069159754148,10.179415913446523,False,True,3
5836,5837,1101,4,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,20.0392625281126,21,9091.68709020484,9091.68709020484,2.12173998940867,12,33,9,False,35445.756249958984,10.475787025656887,False,True,1
5837,5838,1101,5,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,21.8351135126991,22,8202.69393772156,8202.69393772156,1.79585098458655,12,33,10,False,43648.450187680544,10.683945965258992,False,True,2
5838,5839,1101,6,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,24.4856412601255,25,8745.67280246892,8745.67280246892,2.65052774742637,12,33,13,False,52394.122990149466,10.86656879327053,False,True,0
5839,5840,1101,7,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,27.0381886634785,28,9489.16721898782,9489.16721898782,2.55254740335299,12,33,16,False,61883.29020913729,11.033021633394528,False,True,3
5840,5841,1101,8,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,28.9358388507934,29,7575.75857414133,7575.75857414133,1.89765018731491,12,33,17,False,69459.04878327862,11.14850702861971,False,True,4
5841,5842,1101,9,12,11.6710190637968,420917.004904029,0.258867825209412,20.8246436468138,31.2119584076333,32,323914.90973432,323914.90973432,2.27611955683992,12,33,20,False,393373.9585175986,12.88251852891414,False,True,2
5843,5844,1102,1,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,12.3702234715727,13,3454.19233045688,3454.19233045688,0.727767343287423,12,27,1,False,3454.19233045688,8.147633401933701,False,True,3
5844,5845,1102,2,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,13.3621065666042,14,2901.08953041673,2901.08953041673,0.991883095031515,12,27,2,False,6355.281860873611,8.757198872311129,False,True,4
5845,5846,1102,3,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,14.4083113315027,15,2804.3599548294,2804.3599548294,1.04620476489851,12,27,3,False,9159.64181570301,9.12267152243007,False,True,0
5846,5847,1102,4,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,16.1952480911394,17,3383.22764107386,3383.22764107386,1.7869367596367,12,27,5,False,12542.86945677687,9.436987335710214,False,True,2
5847,5848,1102,5,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,17.3047436071246,18,2967.85388527256,2967.85388527256,1.10949551598521,12,27,6,False,15510.72334204943,9.649351361671217,False,True,3
5848,5849,1102,6,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,17.6204522507945,18,2529.9054318204,2529.9054318204,0.315708643669851,12,27,6,False,18040.62877386983,9.800437076340886,False,True,3
5849,5850,1102,7,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,19.0336953049482,20,2838.49631836579,2838.49631836579,1.41324305415365,12,27,8,False,20879.12509223562,9.946553032986081,False,True,0
5850,5851,1102,8,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,20.3139214696802,21,2787.02997115836,2787.02997115836,1.28022616473209,12,27,9,False,23666.15506339398,10.07184350362385,False,True,1
5851,5852,1102,9,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,21.6762689195841,22,2525.70981697011,2525.70981697011,1.36234744990387,12,27,10,False,26191.86488036409,10.173242319849344,False,True,2
5852,5853,1102,10,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,22.9408837894136,23,2711.1642535084,2711.1642535084,1.26461486982951,12,27,11,False,28903.02913387249,10.271736280779933,False,True,3
5853,5854,1102,11,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,23.792500022346,24,2858.32113904025,2858.32113904025,0.851616232932384,12,27,12,False,31761.35027291274,10.366036913659427,False,True,4
5854,5855,1102,12,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,24.8796711666416,25,3387.03326389528,3387.03326389528,1.08717114429559,12,27,13,False,35148.38353680802,10.467362359014121,False,True,0
5855,5856,1102,13,12,11.0149940915871,200733.63378481,0.627462036698151,14.8068802353584,25.7399797287448,26,146509.155624311,146509.155624311,0.860308562103214,12,27,14,False,181657.53916111903,12.109884045413825,False,True,1
5857,5858,1103,1,12,11.1131137683988,2917.99169343245,0.555579177404612,0.870316294674048,11.7784491717235,12,1431.21622875531,1431.21622875531,0.109756225920149,12,13,0,False,1431.21622875531,7.266978333855736,False,True,2
5859,5860,1104,1,12,11.8477908575442,94078.9027401295,0.797790013541107,20.2790236138735,15.081627928655,16,6511.12081037298,6511.12081037298,2.43604705756974,13,33,4,False,6511.12081037298,8.781420459471743,True,True,1
5860,5861,1104,2,12,11.8477908575442,94078.9027401295,0.797790013541107,20.2790236138735,20.0263245605415,21,6852.35093019351,6852.35093019351,4.94469663188646,13,33,9,False,13363.471740566489,9.500355102207612,True,True,1
5861,5862,1104,3,12,11.8477908575442,94078.9027401295,0.797790013541107,20.2790236138735,29.7726204670756,30,73900.5540165146,73900.5540165146,9.74629590653408,13,33,18,False,87264.02575708108,11.376705040218248,True,True,0
5863,5864,1105,1,12,11.4468194418587,8486.5651859743,0.650165271541593,2.96125808651326,13.2613264868996,14,4754.54640786675,4754.54640786675,1.16434177349928,13,16,2,False,4754.54640786675,8.467066880652396,True,True,4
5865,5866,1106,1,12,11.4018803893123,34178.6764669829,0.075987672365906,8.75435569264361,12.1170288098026,13,2202.67983004659,2202.67983004659,0.639160748124399,12,21,1,False,2202.67983004659,7.697883892046473,True,True,3
5866,5867,1106,2,12,11.4018803893123,34178.6764669829,0.075987672365906,8.75435569264361,13.5350283568075,14,2487.16586015744,2487.16586015744,1.41799954700494,12,21,2,False,4689.84569020403,8.453368162925766,True,True,4
5867,5868,1106,3,12,11.4018803893123,34178.6764669829,0.075987672365906,8.75435569264361,15.3770642453593,16,2208.6103155813,2208.6103155813,1.84203588855182,12,21,4,False,6898.45600578533,8.839197847736079,True,True,1
5868,5869,1106,4,12,11.4018803893123,34178.6764669829,0.075987672365906,8.75435569264361,17.1494451651937,18,2224.78164510047,2224.78164510047,1.7723809198344,12,21,6,False,9123.2376508858,9.1186896298522,True,True,3
5869,5870,1106,5,12,11.4018803893123,34178.6764669829,0.075987672365906,8.75435569264361,18.9205090349704,19,22226.9434712817,22226.9434712817,1.77106386977666,12,21,7,False,31350.181122167498,10.353007220699615,True,True,4
5871,5872,1107,1,12,11.4322142021265,9195.22813799849,1.71517478435369,3.06172170197455,14.3249585773919,15,3531.41080375139,3531.41080375139,1.1775695909117,14,17,3,False,3531.41080375139,8.169735864063357,True,True,0
5872,5873,1107,2,12,11.4322142021265,9195.22813799849,1.71517478435369,3.06172170197455,15.5327903194169,16,3039.57524380424,3039.57524380424,1.20783174202503,14,17,4,False,6570.986047555631,8.79057135614146,True,True,1
5874,5875,1108,1,12,11.6636044138577,668470.850247084,0.969537615925763,15.8641013677609,15.4344022363739,16,20999.0391190477,20999.0391190477,2.80126020659045,13,29,4,False,20999.0391190477,9.95227957951562,True,True,1
5875,5876,1108,2,12,11.6636044138577,668470.850247084,0.969537615925763,15.8641013677609,17.9851062590457,18,19165.7534993849,19165.7534993849,2.55070402267183,13,29,6,False,40164.7926184326,10.600770982471026,True,True,3
5876,5877,1108,3,12,11.6636044138577,668470.850247084,0.969537615925763,15.8641013677609,22.8020409247967,23,18348.5936972905,18348.5936972905,4.81693466575094,13,29,11,False,58513.386315723095,10.97702792291349,True,True,3
5877,5878,1108,4,12,11.6636044138577,668470.850247084,0.969537615925763,15.8641013677609,25.9746454172113,26,17460.8197312811,17460.8197312811,3.17260449241468,13,29,14,False,75974.2060470042,11.238162329818225,True,True,1
5878,5879,1108,5,12,11.6636044138577,668470.850247084,0.969537615925763,15.8641013677609,27.4492777052989,28,559043.39053154,559043.39053154,1.47463228808753,13,29,16,False,635017.5965785442,13.361409563396467,True,True,3
5880,5881,1109,1,12,11.1823693250772,57352.83866844,0.489804855756583,4.55924545524989,12.7600002283821,13,2421.69639069645,2421.69639069645,1.08782604754838,12,17,1,False,2421.69639069645,7.792636409909912,True,True,3
5881,5882,1109,2,12,11.1823693250772,57352.83866844,0.489804855756583,4.55924545524989,13.7826517573767,14,2807.13372422677,2807.13372422677,1.02265152899461,12,17,2,False,5228.83011492322,8.562134073725122,True,True,4
5882,5883,1109,3,12,11.1823693250772,57352.83866844,0.489804855756583,4.55924545524989,14.5001382842919,15,2920.3843941819,2920.3843941819,0.717486526915193,12,17,3,False,8149.214509105121,9.005799526024138,True,True,0
5883,5884,1109,4,12,11.1823693250772,57352.83866844,0.489804855756583,4.55924545524989,15.6207650766369,16,40784.8471418164,40784.8471418164,1.12062679234494,12,17,4,False,48934.06165092152,10.798249425712433,True,True,1
5885,5886,1110,1,12,11.8383387599606,780949.109667376,0.749137940588369,16.8479775869715,15.1321860505307,16,23896.26235396,23896.26235396,2.54470934998171,13,30,4,False,23896.26235396,10.08151918549931,False,True,1
5886,5887,1110,2,12,11.8383387599606,780949.109667376,0.749137940588369,16.8479775869715,16.6403768359545,17,28683.3962413044,28683.3962413044,1.50819078542382,13,30,5,False,52579.658595264395,10.870103623790525,False,True,2
5887,5888,1110,3,12,11.8383387599606,780949.109667376,0.749137940588369,16.8479775869715,23.2021098547559,24,21897.0680656592,21897.0680656592,6.56173301880135,13,30,12,False,74476.7266609236,11.218255388672599,False,True,4
5888,5889,1110,4,12,11.8383387599606,780949.109667376,0.749137940588369,16.8479775869715,28.5622962991951,29,644357.912213281,644357.912213281,5.36018644443926,13,30,17,False,718834.6388742046,13.485388013733955,False,True,4
5891,5892,1112,1,12,11.7983010632452,18681.7324742639,1.18627605150852,6.9173186148239,15.175840409999,16,1711.37013325567,1711.37013325567,2.19126329524531,13,20,4,False,1711.37013325567,7.445633732665563,False,True,1
5892,5893,1112,2,12,11.7983010632452,18681.7324742639,1.18627605150852,6.9173186148239,17.5185779989813,18,1772.56209144958,1772.56209144958,2.34273758898235,13,20,6,False,3483.93222470525,8.156203875288227,False,True,3
5893,5894,1112,3,12,11.7983010632452,18681.7324742639,1.18627605150852,6.9173186148239,18.55032213654,19,14170.2115889272,14170.2115889272,1.0317441375587,13,20,7,False,17654.14381363245,9.778782454102885,False,True,4
5895,5896,1113,1,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,14.6514565408828,15,4987.52767853834,4987.52767853834,1.9176950037129,13,30,3,False,4987.52767853834,8.514896090807316,False,True,0
5896,5897,1113,2,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,16.833749744952,17,5017.26303028543,5017.26303028543,2.18229320406926,13,30,5,False,10004.79070882377,9.210919275261713,False,True,2
5897,5898,1113,3,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,18.6706507449464,19,5115.06372381677,5115.06372381677,1.83690099999435,13,30,7,False,15119.85443264054,9.623830158232163,False,True,4
5898,5899,1113,4,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,21.2689949989871,22,5361.47909234155,5361.47909234155,2.59834425404074,13,30,10,False,20481.333524982092,9.927318014312103,False,True,2
5899,5900,1113,5,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,23.4332580175467,24,4992.26055406585,4992.26055406585,2.16426301855954,13,30,12,False,25473.59407904794,10.14543692387361,False,True,4
5900,5901,1113,6,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,24.5301587510269,25,4409.45658466883,4409.45658466883,1.09690073348027,13,30,13,False,29883.05066371677,10.305080194440151,False,True,0
5901,5902,1113,7,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,24.9816707427882,25,5228.70277731525,5228.70277731525,0.451511991761265,13,30,13,False,35111.75344103202,10.46631968935817,False,True,0
5902,5903,1113,8,12,11.5030562817119,237216.129298151,1.23070525545798,16.5624004049326,28.4033924041271,29,180090.427569914,180090.427569914,3.42172166133888,13,30,17,False,215202.18101094602,12.279337888809897,False,True,4
5904,5905,1114,1,12,11.2544594970532,30832.7389769305,1.07952556905318,10.3885579166211,14.4708995847976,15,2053.28902759772,2053.28902759772,2.13691451869128,13,23,3,False,2053.28902759772,7.627685095096313,True,True,0
5905,5906,1114,2,12,11.2544594970532,30832.7389769305,1.07952556905318,10.3885579166211,17.0498220490191,18,1841.18802001688,1841.18802001688,2.57892246422147,13,23,6,False,3894.4770476146005,8.267571427728038,True,True,3
5906,5907,1114,3,12,11.2544594970532,30832.7389769305,1.07952556905318,10.3885579166211,17.632728574904,18,1825.54461586447,1825.54461586447,0.582906525884915,13,23,6,False,5720.02166347907,8.651902680920871,True,True,3
5907,5908,1114,4,12,11.2544594970532,30832.7389769305,1.07952556905318,10.3885579166211,20.319750183357,21,1721.60580035929,1721.60580035929,2.68702160845298,13,23,9,False,7441.62746383836,8.914979219224747,True,True,1
5908,5909,1114,5,12,11.2544594970532,30832.7389769305,1.07952556905318,10.3885579166211,21.5587272461355,22,21478.7965283078,21478.7965283078,1.2389770627785,13,23,10,False,28920.423992146163,10.272337914069704,True,True,2
5910,5911,1115,1,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,15.8250711077076,16,19045.5817439879,19045.5817439879,4.08421509737371,12,38,4,False,19045.5817439879,9.854642928443146,True,True,1
5911,5912,1115,2,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,19.9602206174281,20,19648.3616141143,19648.3616141143,4.1351495097205,12,38,8,False,38693.9433581022,10.563464207899436,True,True,0
5912,5913,1115,3,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,27.1617844602825,28,16460.4174560573,16460.4174560573,7.20156384285439,12,38,16,False,55154.3608141595,10.917909224203488,True,True,3
5913,5914,1115,4,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,31.735985153256,32,24586.0589167974,24586.0589167974,4.57420069297347,12,38,20,False,79740.4197309569,11.28654442527844,True,True,2
5914,5915,1115,5,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,33.8733350551807,34,20418.4368483928,20418.4368483928,2.1373499019247,12,38,22,False,100158.8565793497,11.514522754417461,True,True,4
5915,5916,1115,6,12,11.6672454357613,882437.708140819,0.0736105745726443,25.8543415338795,35.7885373784878,36,710952.828207806,710952.828207806,1.91520232330708,12,38,24,False,811111.6847871557,13.606162268929067,True,True,1
5917,5918,1116,1,12,11.9410993747879,24444.4763143554,0.885018890731063,6.90749036470842,13.9795827446557,14,1426.35196096693,1426.35196096693,1.15346447913677,13,20,2,False,1426.35196096693,7.263576231050444,True,True,4
5918,5919,1116,2,12,11.9410993747879,24444.4763143554,0.885018890731063,6.90749036470842,15.8313232483594,16,1419.43872672178,1419.43872672178,1.85174050370368,13,20,4,False,2845.79068768871,7.953947564269249,True,True,1
5919,5920,1116,3,12,11.9410993747879,24444.4763143554,0.885018890731063,6.90749036470842,17.3758626222918,18,1454.57569344596,1454.57569344596,1.54453937393245,13,20,6,False,4300.3663811346705,8.366688014260241,True,True,3
5920,5921,1116,4,12,11.9410993747879,24444.4763143554,0.885018890731063,6.90749036470842,17.5062097430365,18,1577.79522774521,1577.79522774521,0.130347120744609,13,20,6,False,5878.16160887988,8.679169447202845,True,True,3
